order,layout,updates,models,two_absent_accuracy_pct,two_incorrect_accuracy_pct,control_following_pct,witness_following_pct,effect_pp
company_first,suggestion_last,2000,8,99.9664306640625,70.6634521484375,15.2435302734375,36.21826171875,20.9747314453125
company_first,suggestion_last,4000,8,99.969482421875,99.8077392578125,0.0640869140625,0.1190185546875,0.054931640625
company_first,person_last,2000,8,100.0,100.0,0.0030517578125,0.0030517578125,0.0
company_first,person_last,4000,8,98.822021484375,98.8189697265625,0.4425048828125,0.4425048828125,0.0
employee_first,suggestion_last,2000,8,99.8321533203125,30.6304931640625,50.7568359375,85.6170654296875,34.8602294921875
employee_first,suggestion_last,4000,8,99.8260498046875,37.542724609375,29.2755126953125,66.357421875,37.0819091796875
employee_first,person_last,2000,8,100.0,100.0,0.0,0.0,0.0
employee_first,person_last,4000,8,99.9908447265625,99.9908447265625,0.0,0.0,0.0
